SeLEV6574_g00016	tr|A0A0L0H754|A0A0L0H754_SPIPN	29.00	100	25	1	1716	1417	68	121	2e-70	42.0
SeLEV6574_g00017	tr|A0A1Y2EGK1|A0A1Y2EGK1_9FUNG	69.64	56	17	0	883	716	1018	1073	2e-46	91.7
SeLEV6574_g00017	tr|A0A1Y2EGK1|A0A1Y2EGK1_9FUNG	59.52	42	17	0	654	529	1074	1115	2e-46	58.9
SeLEV6574_g00017	tr|A0A1Y2EGK1|A0A1Y2EGK1_9FUNG	75.86	29	7	0	494	408	1108	1136	2e-46	58.2
SeLEV6574_g00017	tr|A0A1Y2EGK1|A0A1Y2EGK1_9FUNG	64.52	31	11	0	1041	949	987	1017	2e-46	50.1
SeLEV6574_g00019	tr|A0A0L0HP50|A0A0L0HP50_SPIPN	50.91	220	89	4	768	121	158	362	9e-59	210
SeLEV6574_g00036	tr|A0A0L0HL92|A0A0L0HL92_SPIPN	78.40	250	31	1	1042	1791	249	475	0.0	378
SeLEV6574_g00036	tr|A0A0L0HL92|A0A0L0HL92_SPIPN	72.14	140	21	1	558	977	127	248	0.0	211
SeLEV6574_g00036	tr|A0A0L0HL92|A0A0L0HL92_SPIPN	76.92	65	14	1	293	487	62	125	0.0	115
SeLEV6574_g00037	tr|A0A067M323|A0A067M323_9HOMO	43.14	255	98	6	1853	2617	120	327	0.0	187
SeLEV6574_g00037	tr|A0A067M323|A0A067M323_9HOMO	52.49	181	36	2	3109	3651	416	546	0.0	176
SeLEV6574_g00037	tr|A0A067M323|A0A067M323_9HOMO	71.23	73	21	0	2832	3050	344	416	0.0	111
SeLEV6574_g00037	tr|A0A067M323|A0A067M323_9HOMO	56.47	85	37	0	4093	4347	623	707	0.0	110
SeLEV6574_g00037	tr|A0A067M323|A0A067M323_9HOMO	78.95	38	8	0	3710	3823	543	580	0.0	72.8
SeLEV6574_g00037	tr|A0A067M323|A0A067M323_9HOMO	67.65	34	11	0	3897	3998	578	611	0.0	52.4
SeLEV6574_g00037	tr|A0A067M323|A0A067M323_9HOMO	49.02	51	25	1	1626	1775	72	122	0.0	51.2
SeLEV6574_g00037	tr|A0A067M323|A0A067M323_9HOMO	63.64	22	8	0	2695	2760	328	349	0.0	36.6
SeLEV6574_g00037	tr|A0A067M323|A0A067M323_9HOMO	59.70	67	25	1	2047	2241	162	228	1e-06	65.1
SeLEV6574_g00034	tr|A0A1S8W1C1|A0A1S8W1C1_9FUNG	54.05	346	136	8	7	1041	174	497	4e-114	369
SeLEV6574_g00035	tr|A0A1Y2BD83|A0A1Y2BD83_9FUNG	40.67	150	34	2	456	7	4	98	3e-24	102
SeLEV6574_g00032	tr|A0A0L0H889|A0A0L0H889_SPIPN	55.19	183	38	2	2805	2257	16	154	3e-30	132
SeLEV6574_g00030	tr|A0A2J6HH40|A0A2J6HH40_9BACT	38.32	441	137	8	921	2234	226	534	5e-84	294
SeLEV6574_g00031	tr|A0A1Y2CZS4|A0A1Y2CZS4_9FUNG	48.65	185	67	2	5430	4879	173	330	0.0	177
SeLEV6574_g00031	tr|A0A1Y2CZS4|A0A1Y2CZS4_9FUNG	43.18	220	85	2	4282	3623	475	654	0.0	152
SeLEV6574_g00031	tr|A0A1Y2CZS4|A0A1Y2CZS4_9FUNG	38.22	225	88	5	3374	2727	690	872	0.0	140
SeLEV6574_g00031	tr|A0A1Y2CZS4|A0A1Y2CZS4_9FUNG	59.74	77	31	0	4820	4590	331	407	0.0	111
SeLEV6574_g00031	tr|A0A1Y2CZS4|A0A1Y2CZS4_9FUNG	43.15	146	46	5	2656	2261	873	995	0.0	101
SeLEV6574_g00031	tr|A0A1Y2CZS4|A0A1Y2CZS4_9FUNG	63.83	47	17	0	1940	1800	1055	1101	0.0	67.0
SeLEV6574_g00031	tr|A0A1Y2CZS4|A0A1Y2CZS4_9FUNG	47.46	59	31	0	2196	2020	997	1055	0.0	57.4
SeLEV6574_g00031	tr|A0A1Y2CZS4|A0A1Y2CZS4_9FUNG	43.24	37	21	0	3555	3445	656	692	0.0	35.8
SeLEV6574_g00031	tr|A0A1Y2CZS4|A0A1Y2CZS4_9FUNG	34.78	69	39	2	4530	4339	408	475	0.0	28.9
SeLEV6574_g00031	tr|A0A1Y2CZS4|A0A1Y2CZS4_9FUNG	43.63	259	107	3	1128	373	1237	1463	1e-85	221
SeLEV6574_g00031	tr|A0A1Y2CZS4|A0A1Y2CZS4_9FUNG	54.43	79	20	1	1429	1193	1174	1236	1e-85	80.5
SeLEV6574_g00031	tr|A0A1Y2CZS4|A0A1Y2CZS4_9FUNG	38.71	93	49	2	1773	1495	1091	1175	1e-85	69.7
SeLEV6574_g00031	tr|A0A1Y2CZS4|A0A1Y2CZS4_9FUNG	31.98	172	104	6	5394	4882	1067	1226	2e-22	79.7
SeLEV6574_g00031	tr|A0A1Y2CZS4|A0A1Y2CZS4_9FUNG	37.33	75	45	1	4808	4590	1235	1309	2e-22	58.5
SeLEV6574_g00031	tr|A0A1Y2CZS4|A0A1Y2CZS4_9FUNG	37.82	119	67	2	5217	4882	683	801	9e-22	87.0
SeLEV6574_g00031	tr|A0A1Y2CZS4|A0A1Y2CZS4_9FUNG	34.38	64	41	1	4778	4590	818	881	9e-22	48.9
SeLEV6574_g00031	tr|A0A1Y2CZS4|A0A1Y2CZS4_9FUNG	26.64	229	119	5	3353	2676	1131	1313	3e-12	84.0
SeLEV6574_g00031	tr|A0A1Y2CZS4|A0A1Y2CZS4_9FUNG	27.24	246	136	7	1128	400	808	1013	5e-12	71.6
SeLEV6574_g00031	tr|A0A1Y2CZS4|A0A1Y2CZS4_9FUNG	31.58	38	26	0	1327	1214	767	804	5e-12	31.2
SeLEV6574_g00031	tr|A0A1Y2CZS4|A0A1Y2CZS4_9FUNG	25.35	284	128	7	1128	415	337	582	1e-11	69.3
SeLEV6574_g00031	tr|A0A1Y2CZS4|A0A1Y2CZS4_9FUNG	38.24	34	21	0	1324	1223	296	329	1e-11	32.3
SeLEV6574_g00031	tr|A0A1Y2CZS4|A0A1Y2CZS4_9FUNG	26.40	197	106	6	3389	2799	218	375	4e-11	80.5
SeLEV6574_g00058	tr|A0A1Y2B758|A0A1Y2B758_9FUNG	27.09	251	133	11	416	1102	4	226	2e-14	82.4
SeLEV6574_g00059	tr|A0A094HS40|A0A094HS40_9PEZI	33.07	127	72	3	919	1293	190	305	2e-19	71.6
SeLEV6574_g00059	tr|A0A094HS40|A0A094HS40_9PEZI	57.14	28	12	0	1492	1575	335	362	2e-19	47.8
SeLEV6574_g00059	tr|A0A094HS40|A0A094HS40_9PEZI	50.00	22	10	1	1365	1427	314	335	2e-19	26.2
SeLEV6574_g00054	tr|A0A0L0HJG9|A0A0L0HJG9_SPIPN	46.25	534	126	11	1774	176	562	935	0.0	399
SeLEV6574_g00054	tr|A0A0L0HJG9|A0A0L0HJG9_SPIPN	68.81	109	34	0	2712	2386	339	447	0.0	165
SeLEV6574_g00054	tr|A0A0L0HJG9|A0A0L0HJG9_SPIPN	40.48	252	107	8	3505	2789	120	341	0.0	157
SeLEV6574_g00054	tr|A0A0L0HJG9|A0A0L0HJG9_SPIPN	51.26	119	37	2	2174	1818	470	567	0.0	117
SeLEV6574_g00054	tr|A0A0L0HJG9|A0A0L0HJG9_SPIPN	75.86	29	7	0	2335	2249	442	470	0.0	52.4
SeLEV6574_g00054	tr|A0A0L0HJG9|A0A0L0HJG9_SPIPN	48.48	33	17	0	114	16	937	969	0.0	37.0
SeLEV6574_g00054	tr|A0A0L0HJG9|A0A0L0HJG9_SPIPN	65.79	38	13	0	965	852	731	768	4e-05	59.7
SeLEV6574_g00055	tr|A0A0L0HLE7|A0A0L0HLE7_SPIPN	39.86	138	59	7	363	4	178	309	3e-21	71.2
SeLEV6574_g00055	tr|A0A0L0HLE7|A0A0L0HLE7_SPIPN	44.44	54	22	3	939	793	41	91	3e-21	43.5
SeLEV6574_g00055	tr|A0A0L0HLE7|A0A0L0HLE7_SPIPN	30.12	83	37	2	691	443	112	173	3e-21	36.6
SeLEV6574_g00056	tr|A0A1S8W6J0|A0A1S8W6J0_9FUNG	83.33	42	7	0	527	402	2	43	4e-35	75.9
SeLEV6574_g00056	tr|A0A1S8W6J0|A0A1S8W6J0_9FUNG	79.07	43	9	0	162	34	77	119	4e-35	72.4
SeLEV6574_g00056	tr|A0A1S8W6J0|A0A1S8W6J0_9FUNG	91.43	35	3	0	331	227	43	77	4e-35	48.1
SeLEV6574_g00057	tr|A0A0L0H926|A0A0L0H926_SPIPN	47.54	284	85	8	557	1405	149	369	0.0	237
SeLEV6574_g00057	tr|A0A0L0H926|A0A0L0H926_SPIPN	53.12	160	73	1	1458	1937	367	524	0.0	182
SeLEV6574_g00057	tr|A0A0L0H926|A0A0L0H926_SPIPN	33.78	222	114	3	3186	3851	813	1001	0.0	125
SeLEV6574_g00057	tr|A0A0L0H926|A0A0L0H926_SPIPN	43.95	157	47	3	25	495	35	150	0.0	122
SeLEV6574_g00057	tr|A0A0L0H926|A0A0L0H926_SPIPN	44.66	103	34	2	2033	2341	536	615	0.0	90.1
SeLEV6574_g00057	tr|A0A0L0H926|A0A0L0H926_SPIPN	50.00	80	40	0	2389	2628	611	690	0.0	86.7
SeLEV6574_g00057	tr|A0A0L0H926|A0A0L0H926_SPIPN	47.37	95	50	0	2854	3138	722	816	0.0	77.4
SeLEV6574_g00057	tr|A0A0L0H926|A0A0L0H926_SPIPN	50.00	28	10	1	2723	2794	698	725	0.0	28.9
SeLEV6574_g00051	tr|A0A0L0H6D7|A0A0L0H6D7_SPIPN	55.79	328	143	2	2575	1592	428	753	0.0	356
SeLEV6574_g00051	tr|A0A0L0H6D7|A0A0L0H6D7_SPIPN	53.33	210	96	1	1491	868	755	964	0.0	219
SeLEV6574_g00051	tr|A0A0L0H6D7|A0A0L0H6D7_SPIPN	41.54	195	81	3	3245	2661	256	417	0.0	141
SeLEV6574_g00051	tr|A0A0L0H6D7|A0A0L0H6D7_SPIPN	39.06	128	48	3	3949	3581	84	186	0.0	84.0
SeLEV6574_g00051	tr|A0A0L0H6D7|A0A0L0H6D7_SPIPN	55.88	68	30	0	3513	3310	188	255	0.0	84.0
SeLEV6574_g00051	tr|A0A0L0H6D7|A0A0L0H6D7_SPIPN	32.46	114	73	1	511	182	1033	1146	0.0	65.9
SeLEV6574_g00051	tr|A0A0L0H6D7|A0A0L0H6D7_SPIPN	36.76	68	43	0	779	576	964	1031	0.0	55.8
SeLEV6574_g00070	tr|A0A2Z6RAU8|A0A2Z6RAU8_9GLOM	45.00	260	126	4	798	31	1	247	2e-64	214
SeLEV6574_g00071	tr|A0A139A0U8|A0A139A0U8_GONPR	48.52	169	61	3	607	1113	1	143	5e-46	154
SeLEV6574_g00071	tr|A0A139A0U8|A0A139A0U8_GONPR	58.70	46	19	0	1187	1324	151	196	5e-46	60.8
SeLEV6574_g00076	tr|A0A1Y2BSB9|A0A1Y2BSB9_9FUNG	48.91	184	90	3	1314	766	90	270	4e-57	161
SeLEV6574_g00076	tr|A0A1Y2BSB9|A0A1Y2BSB9_9FUNG	44.44	90	50	0	1670	1401	2	91	4e-57	91.7
SeLEV6574_g00076	tr|A0A1Y2BSB9|A0A1Y2BSB9_9FUNG	55.10	49	22	0	330	184	367	415	3e-09	70.5
SeLEV6574_g00077	tr|A0A397T4R8|A0A397T4R8_9GLOM	44.93	69	38	0	1	207	1	69	1e-14	74.7
SeLEV6574_g00075	tr|A0A357MKK1|A0A357MKK1_9RHOB	32.98	94	59	2	2289	2020	46	139	3e-06	58.9
SeLEV6574_g00078	tr|A0A0L0H8W3|A0A0L0H8W3_SPIPN	44.14	222	76	4	2270	1605	122	295	3e-63	171
SeLEV6574_g00078	tr|A0A0L0H8W3|A0A0L0H8W3_SPIPN	45.30	117	33	3	1555	1208	289	375	3e-63	85.9
SeLEV6574_g00078	tr|A0A0L0H8W3|A0A0L0H8W3_SPIPN	50.00	28	14	0	2404	2321	96	123	3e-63	37.4
SeLEV6574_g00078	tr|A0A0L0H8W3|A0A0L0H8W3_SPIPN	38.79	214	73	3	795	154	417	572	1e-31	143
SeLEV6574_g00079	tr|A0A177WYY9|A0A177WYY9_BATDE	65.38	52	18	0	297	452	2	53	2e-63	81.6
SeLEV6574_g00079	tr|A0A177WYY9|A0A177WYY9_BATDE	31.53	203	96	7	1079	1579	158	353	2e-63	73.9
SeLEV6574_g00079	tr|A0A177WYY9|A0A177WYY9_BATDE	60.00	45	18	0	521	655	53	97	2e-63	63.2
SeLEV6574_g00079	tr|A0A177WYY9|A0A177WYY9_BATDE	57.14	42	18	0	855	980	117	158	2e-63	57.4
SeLEV6574_g00079	tr|A0A177WYY9|A0A177WYY9_BATDE	66.67	30	10	0	718	807	93	122	2e-63	41.2
SeLEV6574_g00079	tr|A0A177WYY9|A0A177WYY9_BATDE	40.00	45	26	1	1635	1766	353	397	2e-63	38.9
SeLEV6574_g00003	tr|A0A2Z4IAS1|A0A2Z4IAS1_9FIRM	42.52	127	70	2	494	874	83	206	7e-19	94.0
SeLEV6574_g00002	tr|A0A1Y2CNT2|A0A1Y2CNT2_9FUNG	62.68	276	38	3	932	105	188	398	1e-138	330
SeLEV6574_g00002	tr|A0A1Y2CNT2|A0A1Y2CNT2_9FUNG	54.34	173	37	2	1510	992	57	187	1e-138	189
SeLEV6574_g00002	tr|A0A1Y2CNT2|A0A1Y2CNT2_9FUNG	70.59	17	5	0	54	4	395	411	1e-138	27.3
SeLEV6574_g00007	tr|A0A0L0HII0|A0A0L0HII0_SPIPN	49.74	195	90	4	633	58	320	509	3e-110	193
SeLEV6574_g00007	tr|A0A0L0HII0|A0A0L0HII0_SPIPN	47.18	195	78	4	1282	698	149	318	3e-110	153
SeLEV6574_g00007	tr|A0A0L0HII0|A0A0L0HII0_SPIPN	41.53	118	48	2	1692	1339	53	149	3e-110	94.0
SeLEV6574_g00007	tr|A0A0L0HII0|A0A0L0HII0_SPIPN	63.16	19	7	0	58	2	509	527	3e-110	32.3
SeLEV6574_g00006	tr|A0A0L0HHK9|A0A0L0HHK9_SPIPN	43.90	123	48	2	4294	3926	16	117	4e-59	109
SeLEV6574_g00006	tr|A0A0L0HHK9|A0A0L0HHK9_SPIPN	36.26	171	103	3	3380	2883	230	399	4e-59	100
SeLEV6574_g00006	tr|A0A0L0HHK9|A0A0L0HHK9_SPIPN	41.67	48	28	0	3860	3717	116	163	4e-59	48.1
SeLEV6574_g00006	tr|A0A0L0HHK9|A0A0L0HHK9_SPIPN	42.31	52	30	0	3610	3455	178	229	4e-59	44.7
SeLEV6574_g00005	tr|A0A1Y2C275|A0A1Y2C275_9FUNG	50.00	572	169	13	2380	668	475	930	0.0	494
SeLEV6574_g00005	tr|A0A1Y2C275|A0A1Y2C275_9FUNG	53.18	299	75	7	3347	2457	239	474	0.0	263
SeLEV6574_g00005	tr|A0A1Y2C275|A0A1Y2C275_9FUNG	74.10	139	14	1	3822	3406	124	240	0.0	208
SeLEV6574_g00005	tr|A0A1Y2C275|A0A1Y2C275_9FUNG	37.57	181	61	3	576	34	930	1058	0.0	93.6
SeLEV6574_g00005	tr|A0A1Y2C275|A0A1Y2C275_9FUNG	64.86	37	13	0	3992	3882	88	124	0.0	50.8
SeLEV6574_g00005	tr|A0A1Y2C275|A0A1Y2C275_9FUNG	54.88	82	35	1	1725	1480	648	727	2e-28	101
SeLEV6574_g00005	tr|A0A1Y2C275|A0A1Y2C275_9FUNG	69.44	36	11	0	1877	1770	620	655	2e-28	57.8
SeLEV6574_g00004	tr|H0WFB5|H0WFB5_DANRE	23.84	172	110	6	784	275	3	155	3e-04	46.6
SeLEV6574_g00004	tr|H0WFB5|H0WFB5_DANRE	44.12	34	17	2	159	58	175	206	3e-04	27.7
SeLEV6574_g00009	tr|U4UA39|U4UA39_DENPD	75.44	114	15	2	427	89	82	183	3e-54	171
SeLEV6574_g00009	tr|U4UA39|U4UA39_DENPD	96.88	32	1	0	594	499	49	80	3e-54	71.2
SeLEV6574_g00009	tr|U4UA39|U4UA39_DENPD	84.00	50	8	0	992	843	1	50	2e-14	82.8
SeLEV6574_g00008	tr|A0A397IYG8|A0A397IYG8_9GLOM	45.41	207	69	3	1058	447	78	243	6e-81	180
SeLEV6574_g00008	tr|A0A397IYG8|A0A397IYG8_9GLOM	64.71	68	24	0	379	176	245	312	6e-81	96.3
SeLEV6574_g00008	tr|A0A397IYG8|A0A397IYG8_9GLOM	40.82	98	34	2	1420	1127	3	76	6e-81	68.2
SeLEV6574_g00008	tr|A0A397IYG8|A0A397IYG8_9GLOM	52.17	23	11	0	72	4	306	328	6e-81	30.0
SeLEV6574_g00029	tr|A0A397VGC5|A0A397VGC5_9GLOM	38.66	119	48	2	966	1319	151	245	2e-27	85.1
SeLEV6574_g00029	tr|A0A397VGC5|A0A397VGC5_9GLOM	60.98	41	16	0	773	895	112	152	2e-27	56.2
SeLEV6574_g00029	tr|A0A397VGC5|A0A397VGC5_9GLOM	46.67	30	14	1	595	678	80	109	2e-27	32.0
SeLEV6574_g00028	tr|A0A0L0HQJ0|A0A0L0HQJ0_SPIPN	53.53	312	101	2	1030	1965	204	471	0.0	305
SeLEV6574_g00028	tr|A0A0L0HQJ0|A0A0L0HQJ0_SPIPN	63.27	98	36	0	410	703	59	156	0.0	139
SeLEV6574_g00028	tr|A0A0L0HQJ0|A0A0L0HQJ0_SPIPN	49.63	135	46	1	2054	2458	469	581	0.0	131
SeLEV6574_g00028	tr|A0A0L0HQJ0|A0A0L0HQJ0_SPIPN	46.67	105	55	1	2724	3035	628	732	0.0	108
SeLEV6574_g00028	tr|A0A0L0HQJ0|A0A0L0HQJ0_SPIPN	70.31	64	19	0	3109	3300	732	795	0.0	98.2
SeLEV6574_g00028	tr|A0A0L0HQJ0|A0A0L0HQJ0_SPIPN	56.86	51	20	1	2512	2664	581	629	0.0	65.1
SeLEV6574_g00028	tr|A0A0L0HQJ0|A0A0L0HQJ0_SPIPN	58.82	51	17	1	822	962	155	205	0.0	63.2
SeLEV6574_g00020	tr|A0A0L0HPH0|A0A0L0HPH0_SPIPN	31.89	417	219	12	357	1556	62	430	5e-67	188
SeLEV6574_g00020	tr|A0A0L0HPH0|A0A0L0HPH0_SPIPN	35.53	152	81	4	1798	2229	468	610	5e-67	77.4
SeLEV6574_g00020	tr|A0A0L0HPH0|A0A0L0HPH0_SPIPN	42.22	45	25	1	1610	1741	425	469	5e-67	41.6
SeLEV6574_g00022	tr|A0A0L0HIT7|A0A0L0HIT7_SPIPN	66.41	515	143	5	650	2185	1	488	0.0	704
SeLEV6574_g00022	tr|A0A0L0HIT7|A0A0L0HIT7_SPIPN	57.14	42	18	0	2239	2364	487	528	5e-04	55.1
SeLEV6574_g00027	tr|A0A163JU50|A0A163JU50_ABSGL	80.56	108	20	1	1143	823	25	132	1e-110	170
SeLEV6574_g00027	tr|A0A163JU50|A0A163JU50_ABSGL	70.97	93	26	1	475	200	205	297	1e-110	137
SeLEV6574_g00027	tr|A0A163JU50|A0A163JU50_ABSGL	74.67	75	19	0	755	531	132	206	1e-110	111
SeLEV6574_g00027	tr|A0A163JU50|A0A163JU50_ABSGL	63.16	38	14	0	132	19	298	335	1e-110	54.7
SeLEV6574_g00026	tr|A0A1X0QQM3|A0A1X0QQM3_9FUNG	47.62	42	21	1	655	530	245	285	1e-15	49.3
SeLEV6574_g00026	tr|A0A1X0QQM3|A0A1X0QQM3_9FUNG	26.62	154	97	5	1294	866	70	218	1e-15	43.9
SeLEV6574_g00026	tr|A0A1X0QQM3|A0A1X0QQM3_9FUNG	57.14	28	12	0	807	724	217	244	1e-15	40.0
SeLEV6574_g00049	tr|A0A1Y2B8I0|A0A1Y2B8I0_9FUNG	45.95	74	37	1	962	1183	150	220	1e-12	78.6
SeLEV6574_g00047	tr|G4N339|G4N339_MAGO7	38.30	94	29	3	633	902	152	220	3e-13	66.2
SeLEV6574_g00047	tr|G4N339|G4N339_MAGO7	28.36	134	81	5	130	522	24	145	3e-13	40.4
SeLEV6574_g00046	tr|D4D071|D4D071_TRIVH	39.20	199	71	4	1152	571	373	526	4e-81	132
SeLEV6574_g00046	tr|D4D071|D4D071_TRIVH	67.74	62	20	0	1417	1232	309	370	4e-81	93.6
SeLEV6574_g00046	tr|D4D071|D4D071_TRIVH	71.11	45	12	1	514	383	524	568	4e-81	76.3
SeLEV6574_g00046	tr|D4D071|D4D071_TRIVH	51.22	41	20	0	132	10	615	655	4e-81	50.1
SeLEV6574_g00046	tr|D4D071|D4D071_TRIVH	41.03	39	22	1	302	189	582	620	4e-81	39.7
SeLEV6574_g00046	tr|D4D071|D4D071_TRIVH	75.00	12	3	0	1511	1476	292	303	4e-81	24.6
SeLEV6574_g00045	tr|A0A397TTX6|A0A397TTX6_9GLOM	49.12	226	78	2	61	738	25	213	9e-67	218
SeLEV6574_g00044	tr|A0A1S8VM12|A0A1S8VM12_9FUNG	24.01	304	169	8	3252	4112	967	1225	6e-19	95.9
SeLEV6574_g00044	tr|A0A1S8VM12|A0A1S8VM12_9FUNG	30.16	63	43	1	4184	4369	1230	1292	6e-19	30.4
SeLEV6574_g00044	tr|A0A1S8VM12|A0A1S8VM12_9FUNG	24.89	225	121	5	450	1067	241	436	5e-11	70.1
SeLEV6574_g00044	tr|A0A1S8VM12|A0A1S8VM12_9FUNG	25.86	58	43	0	191	364	173	230	5e-11	29.3
SeLEV6574_g00043	tr|A0A0L0HH51|A0A0L0HH51_SPIPN	42.65	136	52	5	556	173	85	202	3e-48	95.1
SeLEV6574_g00043	tr|A0A0L0HH51|A0A0L0HH51_SPIPN	68.00	50	16	0	759	610	36	85	3e-48	77.8
SeLEV6574_g00043	tr|A0A0L0HH51|A0A0L0HH51_SPIPN	75.00	32	8	0	889	794	10	41	3e-48	50.1
SeLEV6574_g00043	tr|A0A0L0HH51|A0A0L0HH51_SPIPN	51.61	31	15	0	126	34	201	231	3e-48	39.7
SeLEV6574_g00041	tr|A0A0L0HDS7|A0A0L0HDS7_SPIPN	45.52	892	315	19	2664	7	196	922	0.0	717
SeLEV6574_g00041	tr|A0A0L0HDS7|A0A0L0HDS7_SPIPN	47.00	100	45	1	3166	2891	24	123	2e-16	96.3
SeLEV6574_g00041	tr|A0A0L0HDS7|A0A0L0HDS7_SPIPN	75.86	29	7	0	949	863	682	710	5e-04	55.8
SeLEV6574_g00040	tr|A0A1Y1XPZ2|A0A1Y1XPZ2_9FUNG	29.26	393	220	10	2169	1027	166	512	5e-83	187
SeLEV6574_g00040	tr|A0A1Y1XPZ2|A0A1Y1XPZ2_9FUNG	33.16	190	117	3	795	253	553	741	5e-83	119
SeLEV6574_g00040	tr|A0A1Y1XPZ2|A0A1Y1XPZ2_9FUNG	41.46	41	23	1	190	68	746	785	5e-83	38.5
SeLEV6574_g00040	tr|A0A1Y1XPZ2|A0A1Y1XPZ2_9FUNG	34.21	38	25	0	991	878	506	543	5e-83	37.0
SeLEV6574_g00064	tr|A0A061AMN1|A0A061AMN1_RHOTO	42.19	64	36	1	1218	1030	39	102	3e-05	57.4
SeLEV6574_g00067	tr|A0A074ZXH2|A0A074ZXH2_9TREM	32.80	125	66	4	450	76	107	213	4e-12	79.7
SeLEV6574_g00061	tr|A0A0C7BBK5|A0A0C7BBK5_9FUNG	50.75	67	28	1	522	707	200	266	3e-06	60.1
SeLEV6574_g00060	tr|A0A0L0HNS1|A0A0L0HNS1_SPIPN	57.54	471	128	5	1413	4	164	563	4e-170	508
SeLEV6574_g00063	tr|A0A0L0HDW5|A0A0L0HDW5_SPIPN	55.88	34	14	1	1300	1398	323	356	3e-06	40.8
SeLEV6574_g00063	tr|A0A0L0HDW5|A0A0L0HDW5_SPIPN	72.22	18	5	0	1191	1244	310	327	3e-06	40.4
SeLEV6574_g00062	tr|A0A317X2D4|A0A317X2D4_9EURO	40.18	112	56	5	497	168	270	372	7e-27	70.1
SeLEV6574_g00062	tr|A0A317X2D4|A0A317X2D4_9EURO	33.94	109	70	1	1097	771	123	229	7e-27	67.4
SeLEV6574_g00062	tr|A0A317X2D4|A0A317X2D4_9EURO	51.61	31	14	1	669	580	236	266	7e-27	33.9
SeLEV6574_g00069	tr|A0A0L0HC08|A0A0L0HC08_SPIPN	36.63	546	298	9	918	2522	207	715	1e-109	336
SeLEV6574_g00069	tr|A0A0L0HC08|A0A0L0HC08_SPIPN	57.69	52	22	0	685	840	154	205	1e-109	70.5
SeLEV6574_g00069	tr|A0A0L0HC08|A0A0L0HC08_SPIPN	35.71	56	36	0	455	622	98	153	1e-109	43.9
SeLEV6574_g00081	tr|A0A1Y1VWQ9|A0A1Y1VWQ9_9FUNG	54.08	98	43	1	354	61	102	197	7e-42	112
SeLEV6574_g00081	tr|A0A1Y1VWQ9|A0A1Y1VWQ9_9FUNG	54.12	85	23	2	629	378	41	110	7e-42	88.2
SeLEV6574_g00080	tr|A0A367K1L2|A0A367K1L2_RHIST	64.79	142	27	1	1243	1668	601	719	2e-88	192
