SeLEV6574_g00079	sp|Q9UK59|DBR1_HUMAN	64.71	51	18	0	297	449	44	94	2e-47	72.4
SeLEV6574_g00079	sp|Q9UK59|DBR1_HUMAN	68.42	38	12	0	1079	1192	200	237	2e-47	60.5
SeLEV6574_g00079	sp|Q9UK59|DBR1_HUMAN	47.62	42	22	0	524	649	96	137	2e-47	56.2
SeLEV6574_g00079	sp|Q9UK59|DBR1_HUMAN	57.89	38	16	0	867	980	163	200	2e-47	54.7
SeLEV6574_g00079	sp|Q9UK59|DBR1_HUMAN	46.67	30	16	0	718	807	135	164	2e-47	31.2
SeLEV6574_g00079	sp|Q9UK59|DBR1_HUMAN	55.56	45	20	0	1	135	1	45	3e-06	54.7
SeLEV6574_g00079	sp|Q9UK59|DBR1_HUMAN	31.68	101	56	3	1298	1591	180	270	3.0	35.4
SeLEV6574_g00003	sp|A4Y731|KCY_SHEPC	43.20	125	68	2	530	904	105	226	1e-17	84.0
SeLEV6574_g00002	sp|Q8HXY8|ACADM_MACFA	52.52	278	65	4	932	105	195	407	2e-116	259
SeLEV6574_g00002	sp|Q8HXY8|ACADM_MACFA	49.17	181	49	3	1534	992	57	194	2e-116	174
SeLEV6574_g00002	sp|Q8HXY8|ACADM_MACFA	51.85	27	13	0	1659	1579	36	62	2e-116	32.7
SeLEV6574_g00007	sp|Q54QD0|C5174_DICDI	35.00	40	26	0	969	850	225	264	2.2	35.4
SeLEV6574_g00006	sp|P0CT84|RL12B_SCHPO	63.11	122	19	1	759	394	2	97	1e-53	149
SeLEV6574_g00006	sp|P0CT84|RL12B_SCHPO	59.02	61	25	0	331	149	98	158	1e-53	85.9
SeLEV6574_g00005	sp|P14068|XPO1_SCHPO	81.94	144	26	0	2374	1943	487	630	0.0	260
SeLEV6574_g00005	sp|P14068|XPO1_SCHPO	47.65	298	100	4	3347	2460	240	483	0.0	259
SeLEV6574_g00005	sp|P14068|XPO1_SCHPO	51.63	246	77	2	1405	668	737	940	0.0	249
SeLEV6574_g00005	sp|P14068|XPO1_SCHPO	66.21	145	27	1	3822	3388	125	247	0.0	198
SeLEV6574_g00005	sp|P14068|XPO1_SCHPO	31.89	185	73	4	576	22	940	1071	0.0	100
SeLEV6574_g00005	sp|P14068|XPO1_SCHPO	56.94	72	31	0	1695	1480	666	737	0.0	85.9
SeLEV6574_g00005	sp|P14068|XPO1_SCHPO	63.16	38	14	0	3995	3882	88	125	0.0	54.3
SeLEV6574_g00005	sp|P14068|XPO1_SCHPO	63.89	36	13	0	1877	1770	630	665	0.0	53.5
SeLEV6574_g00005	sp|P14068|XPO1_SCHPO	37.37	99	29	2	4318	4022	37	102	2e-06	57.4
SeLEV6574_g00005	sp|P14068|XPO1_SCHPO	42.31	52	25	1	4584	4429	2	48	0.048	43.1
SeLEV6574_g00004	sp|Q14592|ZN460_HUMAN	57.14	35	13	1	159	55	239	271	0.024	41.2
SeLEV6574_g00004	sp|Q14592|ZN460_HUMAN	47.22	36	17	2	162	55	462	495	6.3	33.5
SeLEV6574_g00009	sp|O48649|ARF1_SALBA	93.02	86	6	0	346	89	87	172	6e-50	173
SeLEV6574_g00009	sp|O48649|ARF1_SALBA	88.00	50	6	0	992	843	1	50	5e-18	85.5
SeLEV6574_g00009	sp|O48649|ARF1_SALBA	96.88	32	1	0	594	499	49	80	3e-13	71.6
SeLEV6574_g00008	sp|Q9LJN8|BUB31_ARATH	41.10	219	82	3	1085	444	76	252	1e-72	176
SeLEV6574_g00008	sp|Q9LJN8|BUB31_ARATH	53.49	86	38	1	379	122	253	336	1e-72	96.3
SeLEV6574_g00008	sp|Q9LJN8|BUB31_ARATH	34.02	97	39	3	1417	1127	11	82	1e-72	46.2
SeLEV6574_g00029	sp|Q06703|CDA2_YEAST	27.83	115	57	2	978	1316	172	262	2e-09	49.7
SeLEV6574_g00029	sp|Q06703|CDA2_YEAST	43.90	41	20	1	773	895	132	169	2e-09	35.0
SeLEV6574_g00028	sp|Q24311|CUL1_DROME	35.33	317	127	4	1036	1959	202	449	4e-120	176
SeLEV6574_g00028	sp|Q24311|CUL1_DROME	52.59	135	40	3	2054	2458	449	559	4e-120	128
SeLEV6574_g00028	sp|Q24311|CUL1_DROME	67.19	64	21	0	3109	3300	711	774	4e-120	91.3
SeLEV6574_g00028	sp|Q24311|CUL1_DROME	42.06	107	60	2	2721	3035	605	711	4e-120	79.7
SeLEV6574_g00028	sp|Q24311|CUL1_DROME	60.71	28	11	0	2533	2616	566	593	4e-120	44.7
SeLEV6574_g00028	sp|Q24311|CUL1_DROME	44.71	85	46	1	452	703	70	154	6e-13	77.0
SeLEV6574_g00021	sp|O43615|TIM44_HUMAN	36.73	49	26	1	339	193	236	279	2.5	32.0
SeLEV6574_g00020	sp|Q5YLM1|DGLA_RAT	31.69	142	72	5	1275	1664	376	504	2e-06	55.5
SeLEV6574_g00022	sp|Q09925|LCB2_SCHPO	55.58	457	182	2	815	2182	83	519	1e-170	513
SeLEV6574_g00022	sp|Q09925|LCB2_SCHPO	42.22	45	26	0	2239	2373	519	563	0.001	46.2
SeLEV6574_g00025	sp|Q8RWB8|UPL6_ARATH	33.33	60	40	0	44	223	626	685	3.7	32.0
SeLEV6574_g00024	sp|O43615|TIM44_HUMAN	36.73	49	26	1	126	272	236	279	2.5	32.0
SeLEV6574_g00027	sp|O02640|MDHM_CAEEL	68.57	105	33	0	1143	829	30	134	2e-89	144
SeLEV6574_g00027	sp|O02640|MDHM_CAEEL	65.96	94	27	3	475	200	209	299	2e-89	102
SeLEV6574_g00027	sp|O02640|MDHM_CAEEL	65.33	75	26	0	761	537	134	208	2e-89	100
SeLEV6574_g00027	sp|O02640|MDHM_CAEEL	58.97	39	16	0	132	16	300	338	2e-89	47.8
SeLEV6574_g00026	sp|P50325|CDA_AMYRO	27.75	173	77	5	1036	518	162	286	1e-08	60.8
SeLEV6574_g00047	sp|O14064|BIR1_SCHPO	34.88	86	32	1	633	890	144	205	4e-08	61.6
SeLEV6574_g00046	sp|P51568|AFC3_ARATH	33.51	194	83	6	1152	571	131	278	6e-51	100
SeLEV6574_g00046	sp|P51568|AFC3_ARATH	56.45	62	27	0	1405	1220	72	133	6e-51	75.9
SeLEV6574_g00046	sp|P51568|AFC3_ARATH	82.35	34	6	0	514	413	276	309	6e-51	68.9
SeLEV6574_g00046	sp|P51568|AFC3_ARATH	60.71	28	11	0	105	22	369	396	0.072	40.0
SeLEV6574_g00046	sp|P51568|AFC3_ARATH	53.33	30	14	0	974	885	170	199	0.15	39.3
SeLEV6574_g00045	sp|O13770|YE98_SCHPO	34.84	221	107	2	67	729	20	203	1e-44	155
SeLEV6574_g00044	sp|D4ABL6|MCTP1_RAT	35.14	74	47	1	516	734	391	464	2e-04	49.7
SeLEV6574_g00043	sp|Q67Z52|TBCB_ARATH	34.75	118	58	4	526	176	105	204	1e-17	72.0
SeLEV6574_g00043	sp|Q67Z52|TBCB_ARATH	51.61	31	15	0	126	34	204	234	1e-17	39.3
SeLEV6574_g00042	sp|A9AHA9|SYL_BURM1	37.93	58	32	3	334	504	448	502	5.3	31.6
SeLEV6574_g00041	sp|O74854|POF6_SCHPO	26.12	268	142	5	786	4	654	872	3e-20	89.4
SeLEV6574_g00041	sp|O74854|POF6_SCHPO	42.31	26	15	0	937	860	628	653	3e-20	33.5
SeLEV6574_g00040	sp|Q5SQM0|EMAL6_MOUSE	29.14	652	343	21	2169	256	2	548	2e-62	231
SeLEV6574_g00040	sp|Q5SQM0|EMAL6_MOUSE	41.18	34	20	0	181	80	557	590	2e-62	32.7
SeLEV6574_g00040	sp|Q5SQM0|EMAL6_MOUSE	25.83	662	365	23	2163	244	670	1227	2e-44	180
SeLEV6574_g00040	sp|Q5SQM0|EMAL6_MOUSE	29.35	368	183	17	2148	1105	1361	1671	4e-26	120
SeLEV6574_g00040	sp|Q5SQM0|EMAL6_MOUSE	31.49	181	121	2	789	256	1732	1912	1e-22	96.3
SeLEV6574_g00040	sp|Q5SQM0|EMAL6_MOUSE	43.75	32	18	0	181	86	1921	1952	1e-22	34.3
SeLEV6574_g00065	sp|I0B6F5|CYC8_CHACT	32.00	50	34	0	70	219	5	54	1.4	30.4
SeLEV6574_g00064	sp|Q12713|CHI33_TRIHA	37.31	67	39	1	750	550	113	176	0.038	39.7
SeLEV6574_g00067	sp|Q6ZPZ3|ZC3H4_MOUSE	35.42	96	43	4	381	97	395	472	1e-09	64.7
SeLEV6574_g00061	sp|B6UV92|PSY3_ORYSJ	52.00	25	12	0	426	500	374	398	8.3	32.0
SeLEV6574_g00060	sp|Q09747|DBP5_SCHPO	51.47	509	173	7	1524	4	66	502	2e-152	454
SeLEV6574_g00063	sp|Q9SE95|FIP2_ARATH	68.42	19	6	0	1188	1244	51	69	3.2	33.9
SeLEV6574_g00062	sp|Q6ZPS6|AKIB1_MOUSE	19.87	151	96	5	1139	759	334	483	0.71	37.0
SeLEV6574_g00069	sp|Q9UU76|PUF6_SCHPO	35.06	308	190	6	888	1799	213	514	5e-60	192
SeLEV6574_g00069	sp|Q9UU76|PUF6_SCHPO	50.00	52	26	0	685	840	170	221	5e-60	63.5
SeLEV6574_g00083	sp|Q9LV48|PERK1_ARATH	42.50	40	23	0	85	204	123	162	3.3	32.0
SeLEV6574_g00082	sp|B8GY23|MSRB_CAUVN	52.38	21	10	0	208	270	111	131	7.4	28.9
SeLEV6574_g00081	sp|Q9P016|THYN1_HUMAN	47.12	104	49	1	354	61	116	219	3e-27	112
SeLEV6574_g00081	sp|Q9P016|THYN1_HUMAN	46.51	86	31	1	626	369	57	127	2e-18	86.7
SeLEV6574_g00080	sp|Q9V3J8|WDS_DROME	62.86	140	29	1	1243	1662	241	357	3e-80	181
SeLEV6574_g00080	sp|Q9V3J8|WDS_DROME	40.72	221	66	4	521	1183	89	244	3e-80	140
SeLEV6574_g00080	sp|Q9V3J8|WDS_DROME	37.64	178	64	7	370	897	59	191	5e-24	107
SeLEV6574_g00080	sp|Q9V3J8|WDS_DROME	27.94	136	70	3	1255	1662	76	183	1e-06	54.3
SeLEV6574_g00080	sp|Q9V3J8|WDS_DROME	25.46	216	96	4	572	1219	64	214	9e-06	52.0
SeLEV6574_g00080	sp|Q9V3J8|WDS_DROME	35.71	84	49	2	1255	1503	118	197	1e-05	51.6
SeLEV6574_g00080	sp|Q9V3J8|WDS_DROME	32.94	85	51	2	1249	1494	155	236	2e-05	50.8
SeLEV6574_g00086	sp|Q14BN4|SLMAP_HUMAN	33.33	66	42	1	1273	1082	630	695	8.2	33.1
SeLEV6574_g00085	sp|Q24XZ0|COAD_DESHY	26.51	83	55	2	359	604	33	110	1.2	33.9
SeLEV6574_g00084	sp|P34457|YMD3_CAEEL	42.17	83	41	2	372	124	112	187	6e-09	56.2
SeLEV6574_g00157	sp|Q7S532|PALA_NEUCR	35.24	105	63	2	805	1119	97	196	5e-13	68.9
SeLEV6574_g00157	sp|Q7S532|PALA_NEUCR	43.33	30	14	1	659	748	69	95	5e-13	29.6
SeLEV6574_g00156	sp|Q9STY7|HSD3_ARATH	29.96	247	120	5	178	909	50	246	5e-17	84.7
SeLEV6574_g00159	sp|Q7TQ95|LNP_MOUSE	36.56	93	33	3	500	225	238	305	5e-09	62.8
SeLEV6574_g00150	sp|P08978|RL28_NEUCR	43.45	145	39	3	660	1082	44	149	1e-25	105
SeLEV6574_g00153	sp|Q9NVE4|CCD87_HUMAN	25.90	166	99	2	570	73	677	818	5e-08	61.6
SeLEV6574_g00152	sp|B3M268|MOC2B_DROAN	24.00	175	94	5	530	1018	181	328	0.028	40.4
SeLEV6574_g00155	sp|Q9USJ8|CTK3_SCHPO	61.90	21	8	0	393	331	156	176	2.5	33.5
SeLEV6574_g00154	sp|E1C6Q1|PCH2_CHICK	41.07	168	72	4	1432	1920	248	393	2e-61	116
SeLEV6574_g00154	sp|E1C6Q1|PCH2_CHICK	71.05	76	22	0	1145	1372	179	254	2e-61	115
SeLEV6574_g00154	sp|E1C6Q1|PCH2_CHICK	68.42	19	6	0	1026	1082	161	179	2e-61	35.0
SeLEV6574_g00154	sp|E1C6Q1|PCH2_CHICK	60.87	23	9	0	886	954	138	160	2e-61	34.3
SeLEV6574_g00154	sp|E1C6Q1|PCH2_CHICK	70.00	20	6	0	1949	2008	382	401	0.58	37.4
SeLEV6574_g00158	sp|Q8L3Z8|FZR2_ARATH	55.56	414	130	5	1281	61	94	460	4e-136	412
SeLEV6574_g00136	sp|O60176|YG41_SCHPO	46.15	39	19	1	328	212	336	372	0.98	34.7
SeLEV6574_g00135	sp|P0CO08|SYF1_CRYNJ	63.10	252	93	0	934	179	676	927	1e-105	351
SeLEV6574_g00134	sp|O95478|NSA2_HUMAN	88.89	117	13	0	763	1113	144	260	1e-94	221
SeLEV6574_g00134	sp|O95478|NSA2_HUMAN	68.35	79	24	1	441	677	65	142	1e-94	106
SeLEV6574_g00134	sp|O95478|NSA2_HUMAN	55.81	43	19	0	253	381	22	64	1e-94	51.2
SeLEV6574_g00134	sp|O95478|NSA2_HUMAN	60.87	23	9	0	102	170	2	24	1e-94	33.5
SeLEV6574_g00133	sp|P59744|YDJC_BACAN	34.38	64	34	3	264	76	101	157	10.0	30.4
SeLEV6574_g00131	sp|F4I0Z6|NEAP4_ARATH	30.19	53	37	0	1234	1392	31	83	6.3	32.3
SeLEV6574_g00139	sp|Q9CQI3|GMFB_MOUSE	39.44	71	42	1	493	705	61	130	1e-11	64.3
SeLEV6574_g00138	sp|Q4WVF4|SYF1_ASPFU	49.32	730	304	11	435	2588	57	732	0.0	665
SeLEV6574_g00138	sp|Q4WVF4|SYF1_ASPFU	80.00	20	4	0	2677	2736	732	751	0.38	38.9
SeLEV6574_g00119	sp|Q9UTI1|FUB1_SCHPO	44.74	38	19	1	1415	1522	193	230	4.6	33.5
SeLEV6574_g00118	sp|A4X5V4|PDXT_SALTO	35.71	56	35	1	414	250	33	88	5.9	32.7
SeLEV6574_g00115	sp|O42964|IWS1_SCHPO	43.84	73	35	3	1074	868	203	273	3e-07	57.0
SeLEV6574_g00114	sp|A6ZTP2|ATG15_YEAS7	46.51	43	22	1	2293	2421	300	341	0.018	42.7
SeLEV6574_g00116	sp|D4GUK1|RAD50_HALVD	24.21	252	157	7	1404	2087	205	446	0.093	40.8
SeLEV6574_g00111	sp|Q09621|LACT2_CAEEL	25.88	255	104	6	1493	735	108	279	2e-14	79.7
SeLEV6574_g00110	sp|A5DNL9|SDS23_PICGU	33.03	109	54	2	644	970	201	290	3e-09	63.2
SeLEV6574_g00113	sp|P33277|GAP1_SCHPO	32.91	234	139	3	1094	435	462	691	1e-108	137
SeLEV6574_g00113	sp|P33277|GAP1_SCHPO	41.96	112	65	0	1685	1350	319	430	1e-108	97.8
SeLEV6574_g00113	sp|P33277|GAP1_SCHPO	53.93	89	19	1	2668	2402	112	178	1e-108	89.0
SeLEV6574_g00113	sp|P33277|GAP1_SCHPO	41.77	79	43	1	2004	1768	243	318	1e-108	62.8
SeLEV6574_g00113	sp|P33277|GAP1_SCHPO	70.97	31	9	0	2325	2233	179	209	1e-108	49.3
SeLEV6574_g00113	sp|P33277|GAP1_SCHPO	43.18	44	25	0	2186	2055	205	248	1e-108	43.9
SeLEV6574_g00113	sp|P33277|GAP1_SCHPO	54.29	35	16	0	1290	1186	422	456	1e-108	42.7
SeLEV6574_g00113	sp|P33277|GAP1_SCHPO	74.42	43	11	0	2991	2863	52	94	4e-10	68.6
SeLEV6574_g00112	sp|Q9DBK0|ACO12_MOUSE	29.79	94	57	1	303	49	225	318	4e-07	40.4
SeLEV6574_g00112	sp|Q9DBK0|ACO12_MOUSE	50.00	32	16	0	485	390	189	220	4e-07	36.6
SeLEV6574_g00099	sp|P40233|CKI1_SCHPO	52.45	286	39	3	1704	847	62	250	2e-101	282
SeLEV6574_g00099	sp|P40233|CKI1_SCHPO	46.46	99	17	1	2065	1769	2	64	2e-101	92.0
SeLEV6574_g00099	sp|P40233|CKI1_SCHPO	46.51	43	18	1	797	669	246	283	2e-101	40.8
SeLEV6574_g00090	sp|O13366|ODPA_KLULA	62.06	282	105	1	858	19	120	401	4e-120	364
SeLEV6574_g00090	sp|O13366|ODPA_KLULA	35.07	134	55	2	1286	897	28	133	6e-16	83.6
SeLEV6574_g00091	sp|O22315|SR34_ARATH	51.52	33	16	0	654	752	47	79	0.16	37.0
SeLEV6574_g00093	sp|Q5SWW4|MED13_MOUSE	33.66	101	63	2	2212	1913	1330	1427	4e-06	56.2
SeLEV6574_g00094	sp|O08710|THYG_MOUSE	38.46	52	31	1	235	387	2139	2190	1.4	33.5
SeLEV6574_g00095	sp|Q09897|CHR3_SCHPO	56.15	130	57	0	647	258	773	902	2e-58	147
SeLEV6574_g00095	sp|Q09897|CHR3_SCHPO	37.98	129	80	0	1138	752	634	762	2e-58	102
SeLEV6574_g00095	sp|Q09897|CHR3_SCHPO	34.48	116	63	4	1123	803	712	823	0.008	43.1
SeLEV6574_g00096	sp|Q9XZ58|CSN5_DROME	40.08	252	97	5	780	25	124	321	2e-68	157
SeLEV6574_g00096	sp|Q9XZ58|CSN5_DROME	70.97	62	18	0	1028	843	63	124	2e-68	90.1
SeLEV6574_g00096	sp|Q9XZ58|CSN5_DROME	45.65	46	24	1	1391	1254	1	45	2e-68	44.7
SeLEV6574_g00096	sp|Q9XZ58|CSN5_DROME	48.15	27	14	0	1206	1126	37	63	2e-68	32.0
SeLEV6574_g00096	sp|Q9XZ58|CSN5_DROME	80.77	52	10	0	592	437	167	218	8e-21	96.7
